X Y Z Timestamp
1.8496519 2.1631117 -0.8662018 1644972150970
1.8089739 1.7443677 -1.2203395 1644972150978
1.753939 1.2753744 -1.4189439 1644972150989
1.7730815 0.7465607 -1.6031911 1644972150998
1.9166509 0.26081768 -1.6247265 1644972151010
2.1080768 -0.05742774 -1.4213367 1644972151015
2.3521447 -0.14117654 -1.1318051 1644972151029
2.5627131 0.038285162 -0.6436693 1644972151038
2.725425 0.39720857 -0.2416751 1644972151048
2.9048867 0.79920274 0.2105684 1644972151058
3.0747771 1.1796615 0.83988076 1644972151067
3.3044882 1.5457634 1.4333007 1644972151078
3.4911282 1.8999012 2.1678972 1644972151088
3.6394832 2.1535404 2.8953154 1644972151094
3.749553 2.0793629 3.6346977 1644972151108
3.7567315 1.591227 4.453043 1644972151116
3.8476589 0.6149554 5.123033 1644972151128
3.95055 -0.6269195 5.936593 1644972151135
4.182654 -1.6582261 7.0779696 1644972151147
4.5248275 -2.2277179 8.379665 1644972151156
4.9268217 -2.5172493 9.815358 1644972151166
5.460421 -2.548356 11.248659 1644972151178
6.0897336 -2.292324 12.552748 1644972151187
6.8051877 -1.9477576 13.909478 1644972151193
7.7001033 -1.524228 15.172889 1644972151208
8.520842 -1.1940185 16.197016 1644972151213
9.097511 -1.1294123 16.893328 1644972151226
9.590433 -1.4739788 17.441284 1644972151235
10.112068 -2.062613 17.943777 1644972151244
10.746166 -2.481357 18.171095 1644972151252
11.004591 -2.5435705 18.135202 1644972151266
11.126625 -2.4598217 18.025133 1644972151274
11.169696 -2.5531418 17.900705 1644972151284
11.01177 -2.6919255 17.740387 1644972151294
10.523634 -2.6799614 17.63271 1644972151306
9.932607 -2.5220351 17.460426 1644972151312
9.430114 -2.239682 17.187645 1644972151325
8.872586 -1.9884356 16.768902 1644972151333
8.41795 -1.9334008 16.264015 1644972151346
8.118847 -1.9405792 15.66581 1644972151352
7.8556366 -1.8664017 15.062819 1644972151364
7.647461 -1.7156538 14.490934 1644972151375
7.4943204 -1.5840486 13.859229 1644972151383
7.312466 -1.5361922 13.249059 1644972151394
7.109076 -1.5074782 12.669996 1644972151402
6.8458657 -1.3328022 12.117254 1644972151414
6.649654 -1.052842 11.487942 1644972151419
6.364908 -0.8566305 10.746166 1644972151434
6.0227346 -0.83030945 9.961321 1644972151440
5.6997037 -0.8327023 9.186047 1644972151452
5.4053864 -0.8063812 8.295917 1644972151463
5.0943193 -0.8135597 7.4177504 1644972151472
4.8215375 -0.7800602 6.6281185 1644972151485
4.5128636 -0.59342 5.7810597 1644972151490
4.074977 -0.41874397 4.9674997 1644972151502
3.739982 -0.29671 4.2951164 1644972151512
3.5294135 -0.18424734 3.6131623 1644972151522
3.3116665 -0.1268196 2.9455647 1644972151532
3.0867412 -0.059820566 2.4071796 1644972151539
2.9359934 0.08135597 1.9932213 1644972151550
2.8235307 0.27517462 1.6438692 1644972151559
2.6895328 0.4881358 1.3232309 1644972151572
2.536392 0.77766734 1.0289137 1644972151583
2.3665016 1.0959128 0.6867401 1644972151588
2.1511476 1.3782659 0.3684947 1644972151601
1.9860427 1.538585 0.06699903 1644972151611
1.8807586 1.6462619 -0.18185452 1644972151620
1.8089739 1.7443677 -0.38524446 1644972151631
1.7706888 1.753939 -0.55513483 1644972151637
1.753939 1.7036897 -0.6939186 1644972151650
1.7395821 1.5864414 -0.8350951 1644972151661
1.7347964 1.4620147 -0.863809 1644972151670
1.7252251 1.4093726 -0.77766734 1644972151678
1.8089739 1.4356936 -0.63170516 1644972151691
1.9884356 1.6151553 -0.3924229 1644972151700
2.2205393 1.8903298 -0.05742774 1644972151711
2.4909284 2.0338993 0.31345975 1644972151719
2.9240294 2.009971 0.5814559 1644972151730
3.3882368 1.9357935 0.94277215 1644972151739
3.6251264 1.835295 1.3256238 1644972151750
3.6011982 1.6534405 1.6773686 1644972151759
3.3954153 1.5026926 2.1008983 1644972151770
3.1680973 1.4811572 2.7732813 1644972151779
3.1465619 1.6630118 3.615555 1644972151790
3.1393833 1.8448663 4.5128636 1644972151796
3.1465619 1.6701902 5.474778 1644972151810
3.3355947 1.2131611 6.3601227 1644972151815
3.278167 0.49292147 7.30768 1644972151828
3.0532417 -0.35174492 8.283952 1644972151837
2.9383862 -1.1557333 9.147761 1644972151849
2.9120653 -1.8161523 10.145568 1644972151857
3.1776686 -2.2731814 10.983056 1644972151868
3.574877 -2.617748 11.988042 1644972151876
4.237689 -2.6775684 13.098311 1644972151887
5.087141 -2.4861426 14.036298 1644972151896
5.9557357 -2.2277179 14.950356 1644972151908
6.71426 -1.9501505 15.63231 1644972151914
7.1976104 -1.835295 16.019947 1644972151928
7.5828547 -2.012364 16.347765 1644972151934
8.059027 -2.2971098 16.59901 1644972151946
8.652447 -2.7086751 16.902899 1644972151956
9.250652 -3.050849 17.161324 1644972151966
9.707682 -3.1537402 17.254644 1644972151976
9.712467 -2.9718857 17.156538 1644972151985
9.403793 -2.6392834 16.92204 1644972151996
9.164511 -2.3641088 16.80958 1644972152006
8.829515 -2.103291 16.737795 1644972152015
8.384451 -1.8281165 16.58226 1644972152025
7.9657063 -1.4859428 16.388443 1644972152035
7.479964 -1.18684 16.101303 1644972152045
7.092326 -1.1533405 15.778273 1644972152056
6.8865438 -1.2753744 15.440885 1644972152062
6.759724 -1.3495519 15.05564 1644972152076
6.5850477 -1.3686945 14.577076 1644972152084
6.3601227 -1.3256238 14.067405 1644972152096
6.1471615 -1.1796615 13.543376 1644972152101
5.9437714 -1.0217353 13.057633 1644972152115
5.7762737 -0.8327023 12.516855 1644972152124
5.623133 -0.60059845 11.909079 1644972152134
5.345566 -0.40917268 11.162518 1644972152144
5.0273204 -0.32542387 10.442278 1644972152154
4.74736 -0.27038896 9.822537 1644972152164
4.4745784 -0.3182454 9.032906 1644972152174
4.254439 -0.46181476 8.298309 1644972152182
4.1084766 -0.53359944 7.676175 1644972152194
3.9864426 -0.47856453 7.111469 1644972152200
3.739982 -0.27756742 6.4701924 1644972152214
3.4025939 -0.06699903 5.8193445 1644972152221
3.1202407 0.09810573 5.2235317 1644972152233
2.8498518 0.29910284 4.6229334 1644972152242
2.5866413 0.5240282 4.0390844 1644972152252
2.3976083 0.7585248 3.5700915 1644972152262
2.3162522 1.0360922 3.2087753 1644972152272
2.2731814 1.3328022 2.9048867 1644972152282
2.2564318 1.6007984 2.6129622 1644972152292
2.1870399 1.7706888 2.3545375 1644972152300
2.1008983 1.8065811 2.0673988 1644972152312
2.0027926 1.8185452 1.8257236 1644972152319
1.875973 1.8448663 1.6510476 1644972152332
1.7898313 1.7970098 1.3591232 1644972152341
1.7036897 1.6007984 1.0671989 1644972152349
1.5696917 1.3256238 0.79441714 1644972152363
1.4237294 1.0360922 0.6269195 1644972152368
1.4045869 0.8327023 0.62931234 1644972152382
1.4691931 0.72023964 0.782453 1644972152392
1.6390835 0.65324056 0.930808 1644972152397
1.9238294 0.60059845 1.1126626 1644972152411
2.2492533 0.65324056 1.4189439 1644972152419
2.4765713 0.74177504 1.7419748 1644972152431
2.605784 0.80159557 1.9860427 1644972152440
2.7086751 0.9284152 2.2851455 1644972152448
2.7708886 1.0193424 2.7110682 1644972152461
2.8091738 1.0049855 3.266203 1644972152467
2.8139594 1.1078769 3.9744785 1644972152480
2.8378878 1.375873 4.8693943 1644972152490
2.9886355 1.5960127 5.5968122 1644972152498
3.048456 1.6438692 6.1304116 1644972152511
2.8689942 1.4189439 6.5204415 1644972152518
2.5435705 0.8446664 6.778867 1644972152530
2.6416762 0.14356937 7.2933235 1644972152535
3.1345978 -0.30867413 7.908279 1644972152548
3.3044882 -0.6939186 8.595019 1644972152559
3.3786657 -1.0887343 9.391829 1644972152569
3.859623 -1.2993027 10.267602 1644972152576
4.510471 -1.3064811 11.265409 1644972152590
5.156533 -1.1030912 12.160325 1644972152595
5.74756 -0.72023964 12.909278 1644972152608
6.3768725 -0.32063824 13.596018 1644972152617
6.8195443 -0.1794617 14.043476 1644972152628
6.9583282 -0.5886344 14.328222 1644972152637
7.094719 -1.2849457 14.5818615 1644972152648
7.34118 -2.0027926 14.883357 1644972152657
7.609176 -2.7086751 15.247066 1644972152667
7.874779 -3.1393833 15.467206 1644972152677
7.941778 -3.3116665 15.562919 1644972152689
7.9034934 -3.2183464 15.582061 1644972152694
7.838887 -2.9168508 15.55574 1644972152708
7.771888 -2.5818555 15.498312 1644972152717
7.611569 -2.3282163 15.455241 1644972152728
7.496713 -2.07697 15.285351 1644972152735
7.3986077 -1.9525433 15.175282 1644972152746
7.2765737 -1.8257236 15.048462 1644972152758
7.0779696 -1.6606189 14.823536 1644972152764
6.786045 -1.5266209 14.524433 1644972152777
6.5898337 -1.5266209 14.282759 1644972152786
6.45105 -1.5146568 14.036298 1644972152795
6.317052 -1.5002998 13.739588 1644972152802
6.178268 -1.4404793 13.418949 1644972152816
6.070591 -1.3639089 13.062419 1644972152822
5.962914 -1.375873 12.746566 1644972152836
5.84088 -1.3854443 12.421143 1644972152844
5.7188463 -1.4189439 12.112468 1644972152856
5.5106707 -1.4548361 11.799008 1644972152864
5.35753 -1.4907285 11.437693 1644972152875
5.197211 -1.4931214 11.047662 1644972152881
5.056034 -1.5074782 10.600204 1644972152895
4.8933225 -1.4548361 10.107283 1644972152901
4.723432 -1.3232309 9.561719 1644972152914
4.493721 -1.1126626 8.963513 1644972152924
4.206582 -0.863809 8.343773 1644972152934
3.9553359 -0.6221339 7.7647095 1644972152943
3.7591243 -0.37567315 7.192825 1644972152953
3.5844483 -0.15553348 6.6855464 1644972152963
3.4648073 0.011964113 6.202196 1644972152973
3.3714871 0.124426775 5.7954164 1644972152984
3.2925239 0.30867413 5.386244 1644972152995
3.1752756 0.47138608 4.965107 1644972153000
3.0795627 0.53359944 4.5966125 1644972153013
3.0460632 0.63888365 4.24726 1644972153020
2.955136 0.8207382 3.8356948 1644972153032
2.7876384 0.96909314 3.4480574 1644972153039
2.6321049 1.0576276 3.0125637 1644972153050
2.507678 1.1389836 2.5914268 1644972153063
2.3856442 1.2011969 2.2157538 1644972153071
2.2947168 1.2203395 1.8257236 1644972153084
2.2660031 1.2562319 1.4835501 1644972153090
2.2636101 1.3040884 1.2059826 1644972153104
2.2205393 1.3375878 0.9451649 1644972153110
2.1415763 1.2897314 0.76331043 1644972153123
2.07697 1.2155539 0.65084773 1644972153128
2.1104696 1.2059826 0.6556334 1644972153142
2.254039 1.2801601 0.70588267 1644972153150
2.3832514 1.3710874 0.85902333 1644972153162
2.4430718 1.4668003 1.038485 1644972153167
2.4239295 1.4955142 1.2490535 1644972153181
2.4526432 1.4356936 1.4548361 1644972153188
2.4789643 1.3710874 1.8113668 1644972153199
2.4430718 1.2658032 2.3521447 1644972153211
2.5459633 1.1796615 2.914458 1644972153219
2.8426733 1.1844472 3.4624143 1644972153231
3.0795627 1.2394822 3.8907297 1644972153236
2.9886355 1.1772687 4.115655 1644972153250
2.5818555 1.0456635 4.1443686 1644972153259
2.0961127 0.94755775 4.141976 1644972153270
1.6390835 0.95712906 4.493721 1644972153278
1.3710874 1.1581261 5.003392 1644972153293
1.3184453 1.1365907 5.733203 1644972153299
1.5314065 0.5599205 6.5635123 1644972153310
2.012364 -0.5192425 7.3627152 1644972153318
2.821138 -1.6677973 8.355737 1644972153329
3.8811584 -2.4047868 9.724431 1644972153336
5.048856 -2.6488547 11.322837 1644972153348
6.1591253 -2.6488547 12.650853 1644972153358
7.1473613 -2.6943183 13.756337 1644972153368
8.17149 -2.8689942 14.380864 1644972153378
9.090333 -3.022135 14.799608 1644972153389
9.734002 -2.9383862 14.790037 1644972153396
10.049855 -2.754139 14.452649 1644972153409
10.1288185 -2.7038896 14.045869 1644972153415
10.253245 -2.955136 13.617554 1644972153429
10.624132 -3.3762727 13.366307 1644972153434
10.959127 -3.6107693 13.301702 1644972153447
11.112268 -3.4408789 13.512269 1644972153457
11.246266 -2.9216363 13.866407 1644972153467
11.08834 -2.2061825 14.244473 1644972153478
10.707881 -1.7156538 14.756537 1644972153489
10.2723875 -1.6031911 15.225531 1644972153494
9.702896 -1.6845472 15.531812 1644972153507
9.008977 -1.7778672 15.735202 1644972153516
8.281559 -1.9046868 15.680167 1644972153526
7.623533 -2.103291 15.378671 1644972153536
7.0205417 -2.3401806 14.947963 1644972153546
6.558727 -2.5698915 14.416757 1644972153555
6.300302 -2.6871397 13.88555 1644972153567
6.1854467 -2.605784 13.342379 1644972153573
6.1304116 -2.359323 12.782458 1644972153585
6.068198 -2.062613 12.289537 1644972153595
6.029913 -1.7778672 11.830115 1644972153604
5.938986 -1.5314065 11.404193 1644972153616
5.814559 -1.3447664 11.038091 1644972153624
5.666204 -1.1509477 10.691132 1644972153636
5.4723854 -0.9834501 10.301102 1644972153641
5.2833524 -0.8255238 9.865608 1644972153655
5.0751767 -0.6628119 9.365508 1644972153664
4.912465 -0.5288138 8.949157 1644972153675
4.9028935 -0.34456646 8.518449 1644972153684
4.843073 -0.14596218 8.013563 1644972153694
4.733003 0.023928227 7.5254273 1644972153704
4.5631127 0.28713873 6.9798636 1644972153715
4.338187 0.50009996 6.503692 1644972153724
4.180261 0.5910272 6.0921264 1644972153735
4.0845485 0.57906306 5.651847 1644972153742
4.048656 0.47138608 5.4460645 1644972153754
4.1371903 0.47138608 5.304888 1644972153763
4.1371903 0.52163535 5.1158547 1644972153774
3.993621 0.41874397 4.7545385 1644972153779
3.8548372 0.21296121 4.388437 1644972153794
3.749553 0.10289137 3.9864426 1644972153801
3.507878 0.17467605 3.4839497 1644972153812
3.1513474 0.32063824 2.9862428 1644972153824
2.8594232 0.4546363 2.5387847 1644972153831
2.7637103 0.64606214 2.1463618 1644972153843
2.7062824 0.8207382 1.7874385 1644972153850
2.6153553 1.0001999 1.4811572 1644972153862
2.5148566 1.2227324 1.2418749 1644972153871
2.4502504 1.4715859 1.0193424 1644972153882
2.3425734 1.698904 0.8063812 1644972153894
2.239682 1.7515461 0.6843473 1644972153898
2.2037897 1.713261 0.6412765 1644972153911
2.2636101 1.7324036 0.7680961 1644972153922
2.455036 1.8424734 0.94755775 1644972153927
2.644069 1.9980069 1.160519 1644972153952
2.751746 2.0338993 1.3567305 1644972153952
2.7948167 1.9573289 1.5218352 1644972153964
2.7708886 1.7611175 1.6295122 1644972153972
2.6751757 1.5098711 1.6893328 1644972153982
2.6416762 1.1485549 1.7491534 1644972153999
2.6895328 0.58624154 1.8711873 1644972154002
2.7613173 -0.16031912 2.210968 1644972154012
2.9072795 -0.8925229 2.8187451 1644972154022
3.182454 -1.2562319 3.4432719 1644972154032
3.359523 -1.2466606 4.06062 1644972154043
3.438486 -1.2011969 4.5487556 1644972154048
3.4193435 -1.1724831 5.144569 1644972154060
3.5318062 -1.0719845 5.84088 1644972154067
3.7710886 -0.8327023 6.5659056 1644972154079
3.95055 -0.6269195 7.422536 1644972154088
4.24726 -0.6987042 8.013563 1644972154099
4.5152564 -1.1653047 8.537591 1644972154108
4.6492543 -1.8041883 9.2075815 1644972154119
4.881358 -2.333002 10.092926 1644972154128
5.3359947 -2.5004997 11.320444 1644972154138
6.0418773 -2.3712873 12.658031 1644972154147
6.8315086 -2.2492533 13.96212 1644972154158
7.618747 -2.3018954 15.1657095 1644972154164
8.32463 -2.4191437 16.185053 1644972154177
8.805588 -2.481357 17.094324 1644972154189
9.020942 -2.5268207 17.551353 1644972154198
8.944371 -2.617748 17.718851 1644972154205
8.719446 -2.7996025 17.828922 1644972154220
8.477771 -3.0556345 17.917456 1644972154227
8.360522 -3.3523445 18.034704 1644972154236
8.283952 -3.507878 18.118454 1644972154250
8.133204 -3.4025939 18.204596 1644972154257
7.8484583 -3.1154552 18.264416 1644972154269
7.54457 -2.751746 18.216558 1644972154275
7.2263246 -2.347359 17.927027 1644972154285
6.91765 -2.1272194 17.453249 1644972154300
6.664011 -2.160719 16.857435 1644972154306
6.4127645 -2.28036 16.106089 1644972154318
6.1591253 -2.3688943 15.247066 1644972154327
5.8935223 -2.4119651 14.335401 1644972154339
5.682954 -2.3784657 13.435699 1644972154348
5.491528 -2.309074 12.545569 1644972154359
5.2833524 -2.2229323 11.708081 1644972154367
5.0919266 -2.091327 10.96152 1644972154374
4.9172506 -1.8999012 10.234102 1644972154384
4.773681 -1.753939 9.688539 1644972154394
4.7569313 -1.5481563 9.219545 1644972154405
4.706682 -1.2753744 8.839087 1644972154415
4.6564326 -1.038485 8.441878 1644972154428
4.5678983 -0.89730847 8.015956 1644972154435
4.496114 -0.8566305 7.6402826 1644972154446
4.462614 -0.8350951 7.2693954 1644972154455
4.4410787 -0.8063812 6.9009004 1644972154467
4.3334017 -0.83748794 6.4701924 1644972154476
4.173083 -0.94277215 5.9724855 1644972154484
4.0127635 -1.0145568 5.395815 1644972154494
3.8165522 -1.0289137 4.881358 1644972154506
3.682554 -0.91884387 4.3645086 1644972154515
3.5820556 -0.6436693 3.8404803 1644972154528
3.4576287 -0.3684947 3.2614172 1644972154534
3.2757742 -0.11246266 2.7589245 1644972154546
3.141776 0.20338993 2.2995026 1644972154555
3.0652058 0.5479564 1.942972 1644972154565
3.0604203 0.8350951 1.6630118 1644972154575
3.101098 1.0743774 1.4500505 1644972154585
3.1226335 1.282553 1.2801601 1644972154596
3.0867412 1.4763715 1.0600204 1644972154605
3.0053852 1.6797615 0.7298109 1644972154610
2.8809586 1.8927227 0.3589234 1644972154625
2.6991038 1.9214365 -0.047856454 1644972154632
2.5722845 1.7826529 -0.46660042 1644972154642
2.524428 1.6175481 -0.74416786 1644972154649
2.5292134 1.579263 -0.8709874 1644972154662
2.5818555 1.6510476 -0.9451649 1644972154668
2.5674987 1.7371893 -0.8925229 1644972154681
2.4765713 1.6917256 -0.7537391 1644972154691
2.3832514 1.442872 -0.44027936 1644972154699
2.3425734 1.0456635 0.009571291 1644972154710
2.3401806 0.40438703 0.4761717 1644972154720
2.3784657 -0.44985065 0.9882358 1644972154730
2.548356 -1.174876 1.3998013 1644972154739
2.656033 -1.4045869 2.1774685 1644972154749
2.8642087 -1.1030912 3.1800613 1644972154760
3.2638102 -0.2321038 4.237689 1644972154769
3.5796626 1.1557333 5.3790655 1644972154779
3.7615173 2.3808584 6.491728 1644972154789
3.9146578 2.9359934 7.420143 1644972154798
4.022335 2.6823542 8.054241 1644972154807
4.1180477 1.7922242 8.662018 1644972154820
4.0558343 0.47377887 9.296116 1644972154827
4.024728 -1.0887343 10.1599245 1644972154839
4.321438 -2.5316064 11.169696 1644972154846
4.8693943 -3.481557 12.248859 1644972154859
5.460421 -3.7040894 13.3639145 1644972154865
5.977271 -3.1537402 14.22533 1644972154877
6.4366927 -2.292324 14.955141 1644972154889
6.8913293 -1.5050855 15.486348 1644972154898
7.396215 -1.2083755 15.668202 1644972154909
7.958528 -1.5864414 15.77588 1644972154915
8.551949 -2.2660031 15.768702 1644972154928
8.922835 -2.9336007 15.639489 1644972154936
9.102298 -3.3762727 15.517455 1644972154948
9.238688 -3.4743786 15.469599 1644972154957
9.262616 -3.1776686 15.481563 1644972154967
9.12144 -2.5220351 15.471992 1644972154976
8.807981 -1.7419748 15.436099 1644972154987
8.499306 -1.1581261 15.486348 1644972154995
8.142776 -0.7704889 15.378671 1644972155007
7.7407813 -0.6221339 15.199209 1644972155016
7.4249287 -0.74416786 15.000606 1644972155027
7.1617184 -0.93320084 14.727823 1644972155036
6.943971 -1.2562319 14.486148 1644972155046
6.8243303 -1.6199409 14.246866 1644972155056
6.8051877 -1.8544376 13.969298 1644972155066
6.788438 -1.9286151 13.651053 1644972155076
6.721439 -1.9381863 13.253844 1644972155086
6.5946193 -1.8903298 12.782458 1644972155097
6.4295144 -1.7898313 12.30868 1644972155103
6.2237315 -1.5816557 11.770294 1644972155116
5.9748783 -1.3471591 11.126625 1644972155122
5.7355957 -1.2370893 10.506885 1644972155136
5.515456 -1.2035898 9.91825 1644972155142
5.3407803 -1.0935199 9.375079 1644972155155
5.1661043 -0.91166544 8.843872 1644972155163
4.989035 -0.7322037 8.310273 1644972155175
4.8382874 -0.634098 7.7647095 1644972155182
4.6755753 -0.55752766 7.2358956 1644972155197
4.534399 -0.44745782 6.7573314 1644972155202
4.4410787 -0.28235307 6.3194447 1644972155215
4.316652 -0.038285162 5.7834525 1644972155221
4.139583 0.1363909 5.209175 1644972155234
3.9146578 0.15314065 4.651647 1644972155241
3.6777685 0.10767702 4.125226 1644972155254
3.4863427 0.05742774 3.6227336 1644972155263
3.3164523 0.0071784677 3.1369905 1644972155270
3.1561332 -0.05503492 2.737389 1644972155282
2.9742785 -0.11246266 2.3904297 1644972155294
2.8139594 -0.14117654 2.0985055 1644972155300
2.713461 -0.124426775 1.9214365 1644972155314
2.644069 -0.011964113 1.7922242 1644972155320
2.57707 0.19621146 1.591227 1644972155333
2.4670002 0.43788654 1.3519448 1644972155339
2.3449662 0.66999036 1.052842 1644972155352
2.1918256 0.79920274 0.7704889 1644972155362
2.0003998 0.86141616 0.57427746 1644972155372
1.8544376 0.88295156 0.4977071 1644972155383
1.8520447 0.8877372 0.4881358 1644972155391
1.9549361 0.8757731 0.55513483 1644972155401
2.0051854 0.8207382 0.6939186 1644972155412
2.0147567 0.634098 0.81595254 1644972155421
1.9884356 0.29671 1.119841 1644972155432
2.0051854 -0.086141616 1.5816557 1644972155438
2.1942184 -0.485743 2.0003998 1644972155451
2.5124638 -0.8997013 2.495714 1644972155458
2.7684958 -1.1844472 3.1250265 1644972155471
2.926422 -1.3136597 3.6586258 1644972155478
3.0723844 -1.3734802 4.0965123 1644972155492
3.129812 -1.3375878 4.5894337 1644972155497
3.2183464 -1.3112668 5.319245 1644972155510
3.505485 -1.2227324 6.285945 1644972155521
3.9050865 -0.81834537 7.331609 1644972155527
4.4171505 -0.078963146 8.523234 1644972155540
5.0656056 0.715454 9.525827 1644972155547
5.613562 1.0959128 10.502099 1644972155560
6.094519 0.9451649 11.248659 1644972155566
6.5491557 0.47138608 11.7463665 1644972155579
6.984649 -0.3062813 12.210574 1644972155589
7.5349984 -1.1653047 12.634104 1644972155598
8.17149 -1.9214365 12.820744 1644972155610
8.599805 -2.7445676 12.981063 1644972155617
8.9108715 -3.4289148 13.160524 1644972155629
9.174082 -3.6634114 13.397414 1644972155637
9.24826 -3.6131623 13.672588 1644972155648
9.284152 -3.4049866 13.993227 1644972155658
9.341579 -3.0963125 14.361721 1644972155668
9.375079 -2.8426733 14.756537 1644972155678
9.363115 -2.6368906 15.046069 1644972155689
9.200403 -2.4311078 15.299708 1644972155697
8.886943 -2.2731814 15.409778 1644972155707
8.477771 -2.213361 15.328422 1644972155718
8.080562 -2.292324 15.122639 1644972155726
7.719246 -2.416751 14.823536 1644972155738
7.3986077 -2.536392 14.435899 1644972155744
7.1688967 -2.6129622 14.038691 1644972155759
7.066005 -2.644069 13.734802 1644972155769
7.051648 -2.603391 13.502698 1644972155777
7.094719 -2.4646072 13.361522 1644972155789
7.123433 -2.2181466 13.167703 1644972155799
7.085148 -2.0219352 12.892529 1644972155809
7.001399 -1.9286151 12.543177 1644972155818
6.867401 -1.902294 12.165111 1644972155830
6.7262244 -1.9334008 11.693725 1644972155839
6.5539412 -1.9716859 11.184053 1644972155849
6.3481584 -1.9525433 10.557134 1644972155859
6.070591 -1.9860427 10.006784 1644972155868
5.8887367 -2.0338993 9.492328 1644972155879
5.74756 -1.969293 9.049655 1644972155887
5.6207404 -1.7994026 8.518449 1644972155900
5.410172 -1.6175481 8.030313 1644972155906
5.2833524 -1.4093726 7.618747 1644972155919
5.2307105 -1.1030912 7.068398 1644972155926
5.029713 -0.83988076 6.4366927 1644972155938
4.7856455 -0.71306115 5.84088 1644972155947
4.551149 -0.6795616 5.245067 1644972155959
4.338187 -0.701097 4.6492543 1644972155964
4.132405 -0.7704889 4.0869412 1644972155978
3.95055 -0.8207382 3.6107693 1644972155986
3.790231 -0.72502524 3.17049 1644972155997
3.6251264 -0.47856453 2.7565317 1644972156005
3.4408789 -0.15314065 2.3808584 1644972156016
3.2733815 0.21774685 2.0578275 1644972156027
3.158526 0.6364908 1.7563318 1644972156033
3.0029924 0.9667004 1.5266209 1644972156046
2.8881369 1.1724831 1.2586247 1644972156056
2.8091738 1.308874 0.9810573 1644972156066
2.7493532 1.4620147 0.6963114 1644972156076
2.684747 1.6271194 0.40438703 1644972156086
2.5555346 1.8065811 0.12203395 1644972156096
2.4263222 1.8711873 -0.021535404 1644972156103
2.4191437 1.8448663 -0.10767702 1644972156116
2.5435705 1.7395821 -0.03589234 1644972156125
2.7014968 1.6127625 0.14356937 1644972156136
2.804388 1.4739788 0.38763726 1644972156144
2.87378 1.2897314 0.6771688 1644972156156
2.9766715 1.0815558 1.0313065 1644972156163
3.1082766 0.80877405 1.4691931 1644972156174
3.2135608 0.5024927 1.9214365 1644972156183
3.225525 0.27038896 2.3952155 1644972156194
3.0987053 0.09332009 2.9599216 1644972156203
2.9647074 -0.09092726 3.507878 1644972156213
2.8283165 -0.27996024 4.031906 1644972156225
2.7613173 -0.68195444 4.6564326 1644972156232
2.8881369 -1.2921243 5.300102 1644972156244
3.0173492 -1.9094725 6.300302 1644972156253
3.3140593 -2.213361 7.3196445 1644972156264
3.6634114 -2.1894326 8.4682 1644972156273
3.9816568 -1.8376877 9.456435 1644972156282
4.1898327 -1.4907285 10.317851 1644972156293
4.3118663 -1.3591232 11.219945 1644972156301
4.5678983 -1.3136597 12.095718 1644972156314
4.9531426 -1.227518 12.882957 1644972156321
5.407779 -1.2562319 13.777873 1644972156333
5.919843 -1.3567305 14.426328 1644972156342
6.3720865 -1.579263 14.928821 1644972156352
6.8339014 -2.0147567 15.227923 1644972156362
7.348358 -2.57707 15.433706 1644972156372
7.8604226 -3.0580273 15.57249 1644972156381
8.260024 -3.3236306 15.567704 1644972156392
8.499306 -3.4528432 15.531812 1644972156400
8.645268 -3.4456646 15.455241 1644972156412
8.745767 -3.3523445 15.38585 1644972156421
8.752945 -3.2063823 15.314065 1644972156432
8.69791 -3.0269206 15.141782 1644972156440
8.518449 -2.902494 14.933606 1644972156451
8.193025 -2.7852457 14.658431 1644972156462
7.786245 -2.7086751 14.330615 1644972156469
7.365108 -2.6129622 13.976477 1644972156480
7.0205417 -2.4239295 13.636696 1644972156491
6.721439 -2.210968 13.2921295 1644972156501
6.498906 -2.0697916 12.981063 1644972156510
6.4199433 -1.9812572 12.701102 1644972156521
6.448657 -1.9310079 12.468999 1644972156529
6.4558353 -1.8807586 12.217752 1644972156540
6.364908 -1.7802601 11.880364 1644972156549
6.1734824 -1.6965113 11.473584 1644972156560
5.946164 -1.6175481 10.978271 1644972156568
5.7858453 -1.5218352 10.425529 1644972156578
5.582455 -1.4524434 9.844072 1644972156589
5.4029937 -1.3734802 9.221938 1644972156598
5.2331033 -1.3280165 8.626125 1644972156610
5.072784 -1.2897314 8.082955 1644972156619
4.996214 -1.174876 7.62114 1644972156630
4.941179 -0.971486 7.152147 1644972156637
4.867001 -0.7513463 6.7238317 1644972156649
4.807181 -0.55752766 6.3194447 1644972156658
4.6875396 -0.34217364 5.869594 1644972156669
4.476971 -0.11246266 5.4029937 1644972156676
4.2711883 0.12921242 4.9531426 1644972156689
4.1276193 0.32303107 4.5152564 1644972156696
4.017549 0.41156548 4.0390844 1644972156704
3.8763726 0.3924229 3.5964124 1644972156717
3.7471602 0.33738798 3.2159536 1644972156727
3.641876 0.29671 2.902494 1644972156736
3.5389848 0.32303107 2.5938199 1644972156747
3.414558 0.39481574 2.3449662 1644972156756
3.3284163 0.5479564 2.105684 1644972156766
3.2638102 0.7082755 1.8376877 1644972156776
3.1561332 0.8255238 1.538585 1644972156786
3.0029924 0.79441714 1.2466606 1644972156795
2.833102 0.6652047 1.0193424 1644972156806
2.6895328 0.49292147 0.9284152 1644972156812
2.6464617 0.42592242 0.94277215 1644972156827
